,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
26,p9,1,0.0,320.023589,[586  31] ; [28 74],[526.89568846  90.10431154] ; [87.10431154 14.89568846],1
22,p2,1,0.0,71.227136,[538  77] ; [57 49],[507.52427184 107.47572816] ; [87.47572816 18.52427184],1
12,r3,1,0.0,71.016761,[596  19] ; [80 26],[576.61581137  38.38418863] ; [99.38418863  6.61581137],1
13,r4,1,0.0,64.942834,[565  53] ; [67 39],[539.46961326  78.53038674] ; [92.53038674 13.46961326],1
16,n6,1,0.0,60.555394,[540  74] ; [61 45],[512.51944444 101.48055556] ; [88.48055556 17.51944444],1
9,v4,1,0.0,41.04517,[589  23] ; [84 21],[574.44351464  37.55648536] ; [98.55648536  6.44351464],1
25,p8,1,0.0,39.339137,[360 249] ; [27 77],[330.55119215 278.44880785] ; [56.44880785 47.55119215],1
15,n5,1,0.0,34.675331,[492 122] ; [57 49],[468.175 145.825] ; [80.825 25.175],1
11,r2,1,0.0,25.314078,[576  35] ; [84 21],[563.2122905  47.7877095] ; [96.7877095  8.2122905],1
23,p4,1,1e-06,24.689495,[395 220] ; [41 65],[371.9001387 243.0998613] ; [64.0998613 41.9001387],1
24,p7,1,1e-06,23.928194,[414 187] ; [47 59],[391.88260255 209.11739745] ; [69.11739745 36.88260255],1
10,r1,1,5e-06,20.990986,[495 120] ; [64 42],[476.81692094 138.18307906] ; [82.18307906 23.81692094],1
21,s8,1,6e-06,20.619075,[284 330] ; [23 80],[262.89818689 351.10181311] ; [44.10181311 58.89818689],1
8,v2,1,1.6e-05,18.557907,[348 244] ; [37 66],[327.94244604 264.05755396] ; [57.05755396 45.94244604],1
3,a7,1,2.5e-05,17.732889,[451 166] ; [56 50],[432.66804979 184.33195021] ; [74.33195021 31.66804979],1
20,s7,1,2.7e-05,17.587545,[300 294] ; [26 69],[281.05079826 312.94920174] ; [44.94920174 50.05079826],1
1,a5,1,3e-05,17.446386,[470 148] ; [60 46],[452.40331492 165.59668508] ; [77.59668508 28.40331492],1
19,s6,1,3.3e-05,17.221677,[415 190] ; [49 54],[396.49717514 208.50282486] ; [67.50282486 35.49717514],1
7,v1,1,4e-05,16.874849,[339 261] ; [37 69],[319.54674221 280.45325779] ; [56.45325779 49.54674221],1
17,s2,1,0.000114,14.881862,[317 295] ; [33 72],[298.74476987 313.25523013] ; [51.25523013 53.74476987],1
2,a6,1,0.000115,14.871457,[429 187] ; [53 52],[411.80582524 204.19417476] ; [70.19417476 34.80582524],1
0,a3,1,0.000277,13.222473,[446 171] ; [58 48],[430.10788382 186.89211618] ; [73.89211618 32.10788382],1
4,d1,1,0.000304,13.04716,[367 251] ; [43 63],[349.97237569 268.02762431] ; [60.02762431 45.97237569],1
14,n4,1,0.000493,12.14079,[496 122] ; [69 37],[482.27900552 135.72099448] ; [82.72099448 23.27900552],1
18,s3,1,0.000649,11.630208,[346 261] ; [41 64],[329.92837079 277.07162921] ; [57.07162921 47.92837079],1
5,d3,1,0.000817,11.203299,[426 191] ; [55 50],[411.04847645 205.95152355] ; [69.95152355 35.04847645],1
6,d5,1,0.000818,11.199749,[504 112] ; [71 34],[491.26213592 124.73786408] ; [83.73786408 21.26213592],1
