Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.000868,11.088876,[5 9] ; [18  2],[9.47058824 4.52941176] ; [13.52941176  6.47058824],1
s7,1,0.016242,5.776493,[5 9] ; [14  4],[8.3125 5.6875] ; [10.6875  7.3125],0
s8,1,0.036546,4.371429,[ 4 10] ; [13  7],[7. 7.] ; [10. 10.],0
v4,1,0.056141,3.647882,[10  4] ; [19  1],[11.94117647  2.05882353] ; [17.05882353  2.94117647],0
s6,1,0.068002,3.330612,[9 5] ; [18  2],[11.11764706  2.88235294] ; [15.88235294  4.11764706],0
p9,1,0.084433,2.977444,[8 6] ; [16  3],[10.18181818  3.81818182] ; [13.81818182  5.18181818],0
a6,1,0.09223,2.83502,[5 9] ; [13  7],[7.41176471 6.58823529] ; [10.58823529  9.41176471],0
d2,1,0.09223,2.83502,[9 5] ; [ 7 13],[6.58823529 7.41176471] ; [ 9.41176471 10.58823529],0
p4,1,0.118989,2.430576,[9 5] ; [ 7 12],[6.78787879 7.21212121] ; [9.21212121 9.78787879],0
u3,1,0.136844,2.213095,[2 3] ; [5 1],[3.18181818 1.81818182] ; [3.81818182 2.18181818],0
d4,1,0.143391,2.14119,[11  3] ; [19  1],[12.35294118  1.64705882] ; [17.64705882  2.35294118],0
r2,1,0.159657,1.977476,[11  3] ; [18  1],[12.3030303  1.6969697] ; [16.6969697  2.3030303],0
v1,1,0.197703,1.659259,[7 7] ; [13  5],[8.75 5.25] ; [11.25  6.75],0
p11,1,0.200628,1.637794,[6 8] ; [13  7],[7.82352941 6.17647059] ; [11.17647059  8.82352941],0
n4,1,0.200628,1.637794,[8 6] ; [ 7 13],[6.17647059 7.82352941] ; [ 8.82352941 11.17647059],0
b1,1,0.267511,1.229464,[9 5] ; [ 9 11],[7.41176471 6.58823529] ; [10.58823529  9.41176471],0
v3,1,0.27893,1.172295,[4 9] ; [ 3 17],[ 2.75757576 10.24242424] ; [ 4.24242424 15.75757576],0
a4,1,0.306702,1.044825,[5 9] ; [ 4 16],[ 3.70588235 10.29411765] ; [ 5.29411765 14.70588235],0
b3,1,0.310557,1.028307,[2 6] ; [7 8],[3.13043478 4.86956522] ; [5.86956522 9.13043478],0
b2,1,0.310557,1.028307,[2 6] ; [7 8],[3.13043478 4.86956522] ; [5.86956522 9.13043478],0
p10,1,0.319137,0.992481,[8 6] ; [14  5],[9.33333333 4.66666667] ; [12.66666667  6.33333333],0
p8,1,0.340943,0.906883,[7 7] ; [ 6 12],[5.6875 8.3125] ; [ 7.3125 10.6875],0
a1,1,0.347479,0.882642,[ 2 12] ; [ 1 19],[ 1.23529412 12.76470588] ; [ 1.76470588 18.23529412],0
p5,1,0.372898,0.793985,[ 2 12] ; [ 1 18],[ 1.27272727 12.72727273] ; [ 1.72727273 17.27272727],0
n2,1,0.37472,0.787953,[5 2] ; [8 1],[5.6875 1.3125] ; [7.3125 1.6875],0
p7,1,0.41902,0.653061,[9 5] ; [9 9],[7.875 6.125] ; [10.125  7.875],0
b5,1,0.485845,0.485714,[6 8] ; [11  9],[7. 7.] ; [10. 10.],0
d3,1,0.499802,0.455357,[9 5] ; [15  5],[9.88235294 4.11764706] ; [14.11764706  5.88235294],0
r4,1,0.499802,0.455357,[9 5] ; [15  5],[9.88235294 4.11764706] ; [14.11764706  5.88235294],0
d1,1,0.563293,0.334035,[7 7] ; [12  8],[7.82352941 6.17647059] ; [11.17647059  8.82352941],0
n1,1,0.614295,0.253968,[4 3] ; [4 5],[3.5 3.5] ; [4.5 4.5],0
n3,1,0.614295,0.253968,[4 3] ; [4 5],[3.5 3.5] ; [4.5 4.5],0
n5,1,0.64266,0.21528,[6 8] ; [ 7 13],[5.35294118 8.64705882] ; [ 7.64705882 12.35294118],0
b4,1,0.64266,0.21528,[8 6] ; [13  7],[8.64705882 5.35294118] ; [12.35294118  7.64705882],0
d5,1,0.667082,0.185034,[12  2] ; [16  4],[11.52941176  2.47058824] ; [16.47058824  3.52941176],0
p6,1,0.687245,0.162084,[5 8] ; [ 6 13],[4.46875 8.53125] ; [ 6.53125 12.46875],0
p1,1,0.702665,0.145714,[ 2 12] ; [ 2 18],[ 1.64705882 12.35294118] ; [ 2.35294118 17.64705882],0
a3,1,0.725944,0.122868,[9 5] ; [14  6],[9.47058824 4.52941176] ; [13.52941176  6.47058824],0
a8,1,0.738269,0.111654,[ 1 13] ; [ 2 17],[ 1.27272727 12.72727273] ; [ 1.72727273 17.27272727],0
a2,1,0.772525,0.083564,[ 1 13] ; [ 2 18],[ 1.23529412 12.76470588] ; [ 1.76470588 18.23529412],0
u1,1,0.772525,0.083564,[ 1 13] ; [ 2 18],[ 1.23529412 12.76470588] ; [ 1.76470588 18.23529412],0
r1,1,0.852603,0.034521,[10  4] ; [13  6],[9.75757576 4.24242424] ; [13.24242424  5.75757576],0
a5,1,0.867686,0.027755,[8 6] ; [12  8],[8.23529412 5.76470588] ; [11.76470588  8.23529412],0
p3,1,0.881162,0.022349,[7 7] ; [10  9],[7.21212121 6.78787879] ; [9.78787879 9.21212121],0
a7,1,0.901436,0.015338,[8 6] ; [11  9],[7.82352941 6.17647059] ; [11.17647059  8.82352941],0
s4,1,0.965787,0.00184,[5 9] ; [ 7 13],[4.94117647 9.05882353] ; [ 7.05882353 12.94117647],0
p2,1,0.979171,0.000682,[11  3] ; [15  4],[11.03030303  2.96969697] ; [14.96969697  4.03030303],0
v2,1,1.0,0.0,[7 7] ; [10 10],[7. 7.] ; [10. 10.],0
