Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,160.857797,[66 89] ; [487  57],[122.62517883  32.37482117] ; [430.37482117 113.62517883],1
n6,1,0.0,57.672412,[108  46] ; [504  39],[135.2195122  18.7804878] ; [476.7804878  66.2195122],1
v1,1,0.0,26.751229,[58 92] ; [331 200],[85.68281938 64.31718062] ; [303.31718062 227.68281938],1
p4,1,0.0,26.525348,[70 84] ; [370 173],[97.21664275 56.78335725] ; [342.78335725 200.21664275],1
v3,1,0.000454,12.294689,[ 42 104] ; [235 288],[60.45142003 85.54857997] ; [216.54857997 306.45142003],1
s7,1,0.000579,11.842067,[61 92] ; [289 230],[79.6875 73.3125] ; [270.3125 248.6875],1
p3,1,0.001227,10.44868,[65 90] ; [308 236],[82.71101574 72.28898426] ; [290.28898426 253.71101574],0
p10,1,0.003495,8.529211,[133  22] ; [507  37],[141.91702432  13.08297568] ; [498.08297568  45.91702432],0
a2,1,0.003845,8.355529,[ 25 130] ; [150 395],[ 38.75 116.25] ; [136.25 408.75],0
p8,1,0.004018,8.275717,[72 82] ; [321 216],[87.58610709 66.41389291] ; [305.41389291 231.58610709],0
p5,1,0.007884,7.059655,[ 10 144] ; [ 79 462],[ 19.72086331 134.27913669] ; [ 69.27913669 471.72086331],0
u1,1,0.011577,6.374491,[ 18 137] ; [112 433],[ 28.78571429 126.21428571] ; [101.21428571 443.78571429],0
a4,1,0.011579,6.374157,[59 96] ; [269 274],[72.83667622 82.16332378] ; [255.16332378 287.83667622],0
p6,1,0.012923,6.179616,[ 47 104] ; [229 312],[60.22543353 90.77456647] ; [215.77456647 325.22543353],0
s3,1,0.014944,5.923116,[76 77] ; [327 212],[89.10260116 63.89739884] ; [313.89739884 225.10260116],0
b1,1,0.016377,5.761908,[ 40 115] ; [197 348],[ 52.47857143 102.52142857] ; [184.52142857 360.47857143],0
s6,1,0.016884,5.708402,[98 55] ; [394 139],[109.73177843  43.26822157] ; [382.26822157 150.73177843],0
v4,1,0.020753,5.347398,[148   7] ; [537   8],[151.67857143   3.32142857] ; [533.32142857  11.67857143],0
d2,1,0.021572,5.279996,[63 92] ; [277 265],[75.6097561 79.3902439] ; [264.3902439 277.6097561],0
n1,1,0.022698,5.191436,[10 31] ; [45 55],[15.9929078 25.0070922] ; [39.0070922 60.9929078],0
p7,1,0.023661,5.119298,[91 62] ; [369 164],[102.59475219  50.40524781] ; [357.40524781 175.59475219],0
a8,1,0.028286,4.810549,[ 13 129] ; [ 82 412],[ 21.21069182 120.78930818] ; [ 73.78930818 420.21069182],0
p11,1,0.030853,4.661099,[121  34] ; [465  80],[129.75714286  25.24285714] ; [456.24285714  88.75714286],0
a3,1,0.037223,4.340168,[104  51] ; [409 133],[114.08177905  40.91822095] ; [398.91822095 143.08177905],0
s2,1,0.046397,3.967109,[72 82] ; [302 239],[82.87194245 71.12805755] ; [291.12805755 249.87194245],0
s8,1,0.058359,3.583408,[65 90] ; [274 268],[75.38737446 79.61262554] ; [263.61262554 278.38737446],0
p2,1,0.060923,3.512086,[126  28] ; [477  67],[133.04011461  20.95988539] ; [469.95988539  74.04011461],0
p12,1,0.069181,3.302347,[  9 146] ; [ 58 485],[ 14.8782235 140.1217765] ; [ 52.1217765 490.8782235],0
u4,1,0.072399,3.227764,[  1 154] ; [ 18 527],[  4.20714286 150.79285714] ; [ 14.79285714 530.20714286],0
s5,1,0.077383,3.119018,[ 45 100] ; [205 320],[54.10447761 90.89552239] ; [195.89552239 329.10447761],0
d3,1,0.124611,2.35839,[117  37] ; [378 165],[109.3687231  44.6312769] ; [385.6312769 157.3687231],0
a7,1,0.127778,2.319293,[122  32] ; [398 146],[114.7277937  39.2722063] ; [405.2722063 138.7277937],0
a5,1,0.133708,2.248916,[111  44] ; [422 123],[118.02142857  36.97857143] ; [414.97857143 130.02142857],0
v2,1,0.150625,2.065909,[79 68] ; [315 207],[86.57399103 60.42600897] ; [307.42600897 214.57399103],0
b3,1,0.157284,2.000142,[28 56] ; [140 195],[33.68019093 50.31980907] ; [134.31980907 200.68019093],0
b2,1,0.157284,2.000142,[28 56] ; [140 195],[33.68019093 50.31980907] ; [134.31980907 200.68019093],0
s4,1,0.171498,1.869796,[ 33 122] ; [ 89 449],[ 27.28715729 127.71284271] ; [ 94.71284271 443.28715729],0
r2,1,0.185438,1.753499,[148   6] ; [531  11],[150.23850575   3.76149425] ; [528.76149425  13.23850575],0
r3,1,0.244333,1.355417,[154   1] ; [533  11],[152.33905579   2.66094421] ; [534.66094421   9.33905579],0
u2,1,0.25121,1.316563,[32 17] ; [76 60],[28.60540541 20.39459459] ; [79.39459459 56.60540541],0
d1,1,0.329497,0.950875,[90 65] ; [340 205],[95.21428571 59.78571429] ; [334.78571429 210.21428571],0
u3,1,0.330938,0.945224,[32 17] ; [78 58],[29.13513514 19.86486486] ; [80.86486486 55.13513514],0
d5,1,0.33602,0.925557,[123  31] ; [451  91],[127.00574713  26.99425287] ; [446.99425287  95.00574713],0
b4,1,0.380212,0.770016,[94 61] ; [309 236],[89.23571429 65.76428571] ; [313.76428571 231.23571429],0
r1,1,0.394976,0.723568,[127  27] ; [463  80],[130.35868006  23.64131994] ; [459.64131994  83.35868006],0
n2,1,0.435216,0.608864,[30 11] ; [80 21],[31.76056338  9.23943662] ; [78.23943662 22.76056338],0
d4,1,0.598759,0.276872,[132  23] ; [452  90],[129.87087518  25.12912482] ; [454.12912482  87.87087518],0
a1,1,0.615298,0.252532,[  8 147] ; [ 23 522],[  6.86428571 148.13571429] ; [ 24.13571429 520.86428571],0
p1,1,0.739624,0.110457,[ 13 140] ; [ 51 493],[ 14.04878049 138.95121951] ; [ 49.95121951 494.04878049],0
s1,1,0.7827,0.076067,[  5 150] ; [ 15 520],[  4.49275362 150.50724638] ; [ 15.50724638 519.49275362],0
n3,1,0.794145,0.068086,[32  9] ; [76 24],[31.40425532  9.59574468] ; [76.59574468 23.40425532],0
a6,1,0.796368,0.06659,[107  48] ; [380 162],[108.29985653  46.70014347] ; [378.70014347 163.29985653],0
b5,1,0.818524,0.052645,[96 59] ; [332 213],[94.77142857 60.22857143] ; [333.22857143 211.77142857],0
