Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,42.237155,[39 23] ; [264  20],[54.29479769  7.70520231] ; [248.70520231  35.29479769],1
p7,1,1.2e-05,19.152149,[30 32] ; [209  65],[44.10119048 17.89880952] ; [194.89880952  79.10119048],1
p9,1,8.5e-05,15.446436,[49 14] ; [265  18],[57.1734104  5.8265896] ; [256.8265896  26.1734104],1
b1,1,0.000105,15.048562,[41 23] ; [107 178],[27.14040115 36.85959885] ; [120.85959885 164.14040115],1
r3,1,0.001477,10.107218,[55  8] ; [276   9],[59.92241379  3.07758621] ; [271.07758621  13.92241379],0
p8,1,0.001781,9.762909,[26 37] ; [175 104],[37.02631579 25.97368421] ; [163.97368421 115.02631579],0
s1,1,0.002304,9.290158,[ 8 53] ; [ 10 273],[ 3.19186047 57.80813953] ; [ 14.80813953 268.19186047],0
p3,1,0.002809,8.927773,[27 37] ; [177 106],[37.62536023 26.37463977] ; [166.37463977 116.62536023],0
n6,1,0.01083,6.493037,[54  9] ; [269  15],[58.6426513  4.3573487] ; [264.3573487  19.6426513],0
v2,1,0.028198,4.815894,[31 33] ; [176 102],[38.73684211 25.26315789] ; [168.26315789 109.73684211],0
p2,1,0.030123,4.702279,[50 14] ; [251  33],[55.35632184  8.64367816] ; [245.64367816  38.35632184],0
p12,1,0.04956,3.85629,[ 3 61] ; [ 38 244],[ 7.58381503 56.41618497] ; [ 33.41618497 248.58381503],0
a3,1,0.060035,3.536428,[47 16] ; [240  44],[52.10662824 10.89337176] ; [234.89337176  49.10662824],0
v3,1,0.065964,3.380698,[24 38] ; [143 134],[30.54277286 31.45722714] ; [136.45722714 140.54277286],0
a6,1,0.071842,3.24043,[35 28] ; [191  92],[41.15028902 21.84971098] ; [184.84971098  98.15028902],0
v4,1,0.073489,3.203317,[60  4] ; [278   6],[62.16091954  1.83908046] ; [275.83908046   8.16091954],0
a5,1,0.074484,3.181324,[46 18] ; [233  52],[51.16332378 12.83667622] ; [227.83667622  57.16332378],0
d4,1,0.109655,2.559193,[49 14] ; [243  40],[53.16763006  9.83236994] ; [238.83236994  44.16763006],0
r4,1,0.133324,2.253366,[55  9] ; [262  23],[58.13180516  5.86819484] ; [258.86819484  26.13180516],0
d5,1,0.177664,1.817059,[48 15] ; [236  47],[51.71098266 11.28901734] ; [232.28901734  50.71098266],0
n1,1,0.180278,1.795334,[17 10] ; [22 25],[14.22972973 12.77027027] ; [24.77027027 22.22972973],0
s3,1,0.194098,1.686238,[45 19] ; [219  62],[48.97391304 15.02608696] ; [215.02608696  65.97391304],0
b5,1,0.197593,1.660074,[42 22] ; [162 123],[37.40974212 26.59025788] ; [166.59025788 118.40974212],0
p4,1,0.203293,1.618557,[41 23] ; [204  79],[45.18731988 18.81268012] ; [199.81268012  83.18731988],0
s8,1,0.210989,1.564625,[42 22] ; [207  75],[46.05780347 17.94219653] ; [202.94219653  79.05780347],0
u2,1,0.213156,1.549858,[8 9] ; [29 16],[10.14516129  6.85483871] ; [26.85483871 18.14516129],0
d1,1,0.218163,1.516416,[37 27] ; [188  97],[41.26074499 22.73925501] ; [183.73925501 101.26074499],0
s6,1,0.244865,1.352366,[49 12] ; [243  39],[51.93002915  9.06997085] ; [240.06997085  41.93002915],0
n3,1,0.253175,1.3057,[15 12] ; [33 15],[17.28  9.72] ; [30.72 17.28],0
s4,1,0.263125,1.25224,[ 9 55] ; [ 57 226],[12.17291066 51.82708934] ; [ 53.82708934 229.17291066],0
b2,1,0.297381,1.085903,[15 27] ; [ 92 115],[18.04819277 23.95180723] ; [ 88.95180723 118.04819277],0
b3,1,0.297381,1.085903,[15 27] ; [ 92 115],[18.04819277 23.95180723] ; [ 88.95180723 118.04819277],0
p1,1,0.372172,0.796401,[ 9 55] ; [ 29 255],[ 6.98850575 57.01149425] ; [ 31.01149425 252.98850575],0
v1,1,0.443067,0.588328,[36 28] ; [169 106],[38.7020649 25.2979351] ; [166.2979351 108.7020649],0
u3,1,0.455029,0.558096,[10  7] ; [31 14],[11.24193548  5.75806452] ; [29.75806452 15.24193548],0
u4,1,0.480839,0.496961,[ 4 60] ; [ 12 273],[ 2.93409742 61.06590258] ; [ 13.06590258 271.93409742],0
a8,1,0.482939,0.49222,[12 44] ; [ 45 213],[10.1656051 45.8343949] ; [ 46.8343949 211.1656051],0
s5,1,0.491845,0.472487,[25 35] ; [128 147],[27.40298507 32.59701493] ; [125.59701493 149.40298507],0
p5,1,0.504645,0.445155,[10 54] ; [ 54 227],[11.87246377 52.12753623] ; [ 52.12753623 228.87246377],0
r1,1,0.53662,0.38184,[55  8] ; [240  45],[53.40517241  9.59482759] ; [241.59482759  43.40517241],0
r2,1,0.538526,0.378279,[60  3] ; [273   9],[60.80869565  2.19130435] ; [272.19130435   9.80869565],0
n2,1,0.553385,0.351288,[21  6] ; [40  8],[21.96  5.04] ; [39.04  8.96],0
a1,1,0.582595,0.302058,[ 5 59] ; [ 17 268],[ 4.03438395 59.96561605] ; [ 17.96561605 267.03438395],0
u1,1,0.594128,0.283944,[18 46] ; [ 71 214],[16.32091691 47.67908309] ; [ 72.67908309 212.32091691],0
a2,1,0.642579,0.215386,[17 47] ; [ 84 201],[18.52148997 45.47851003] ; [ 82.47851003 202.52148997],0
b4,1,0.67231,0.178912,[36 28] ; [152 133],[34.4756447 29.5243553] ; [153.5243553 131.4756447],0
a4,1,0.743185,0.107347,[31 33] ; [144 140],[32.18390805 31.81609195] ; [142.81609195 141.18390805],0
s2,1,0.749309,0.102113,[47 17] ; [214  70],[48. 16.] ; [213.  71.],0
n4,1,0.777775,0.079648,[57  6] ; [261  24],[57.56896552  5.43103448] ; [260.43103448  24.56896552],0
p6,1,0.791406,0.069952,[29 34] ; [135 147],[29.94782609 33.05217391] ; [134.05217391 147.94782609],0
a7,1,0.873184,0.025477,[44 20] ; [193  92],[43.46131805 20.53868195] ; [193.53868195  91.46131805],0
d3,1,0.874007,0.025145,[45 18] ; [200  84],[44.48126801 18.51873199] ; [200.51873199  83.48126801],0
d2,1,0.990977,0.000128,[35 28] ; [158 126],[35.04034582 27.95965418] ; [157.95965418 126.04034582],0
