Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.825056,[27 16] ; [113   4],[37.625  5.375] ; [102.375  14.625],1
v4,1,9.2e-05,15.288562,[34  9] ; [114   3],[39.775  3.225] ; [108.225   8.775],1
u1,1,0.001887,9.65615,[ 3 40] ; [36 81],[10.48125 32.51875] ; [28.51875 88.48125],0
r2,1,0.005573,7.683436,[37  6] ; [114   3],[40.58125  2.41875] ; [110.41875   6.58125],0
v3,1,0.009753,6.67947,[10 31] ; [52 57],[16.94666667 24.05333333] ; [45.05333333 63.94666667],0
r3,1,0.014671,5.955609,[37  6] ; [113   4],[40.3125  2.6875] ; [109.6875   7.3125],0
a2,1,0.015648,5.84204,[ 6 37] ; [39 78],[12.09375 30.90625] ; [32.90625 84.09375],0
a5,1,0.020595,5.360765,[26 17] ; [92 25],[31.7125 11.2875] ; [86.2875 30.7125],0
a6,1,0.024065,5.089908,[24 19] ; [87 30],[29.83125 13.16875] ; [81.16875 35.83125],0
v2,1,0.027395,4.865755,[17 25] ; [67 44],[23.05882353 18.94117647] ; [60.94117647 50.05882353],0
u3,1,0.036203,4.3875,[7 8] ; [19  5],[10.  5.] ; [16.  8.],0
s6,1,0.048851,3.880479,[24 18] ; [86 31],[29.05660377 12.94339623] ; [80.94339623 36.05660377],0
n4,1,0.05296,3.745183,[30 13] ; [97 19],[34.34591195  8.65408805] ; [92.65408805 23.34591195],0
a3,1,0.060529,3.522835,[28 15] ; [93 24],[32.51875 10.48125] ; [88.48125 28.51875],0
p11,1,0.079192,3.081404,[25 18] ; [85 32],[29.5625 13.4375] ; [80.4375 36.5625],0
a7,1,0.087174,2.925794,[26 17] ; [87 30],[30.36875 12.63125] ; [82.63125 34.36875],0
d4,1,0.129561,2.297754,[31 12] ; [97 20],[34.4  8.6] ; [93.6 23.4],0
d2,1,0.131214,2.278085,[18 24] ; [66 51],[22.18867925 19.81132075] ; [61.81132075 55.18867925],0
n5,1,0.137156,2.209577,[27 16] ; [86 29],[30.75316456 12.24683544] ; [82.24683544 32.75316456],0
u2,1,0.137618,2.204397,[5 9] ; [14  9],[7.18918919 6.81081081] ; [11.81081081 11.18918919],0
n6,1,0.144368,2.130771,[32 11] ; [98 18],[35.1572327  7.8427673] ; [94.8427673 21.1572327],0
b2,1,0.159067,1.983075,[ 9 20] ; [36 42],[12.19626168 16.80373832] ; [32.80373832 45.19626168],0
b3,1,0.159067,1.983075,[ 9 20] ; [36 42],[12.19626168 16.80373832] ; [32.80373832 45.19626168],0
s7,1,0.182314,1.778656,[18 22] ; [63 47],[21.6 18.4] ; [59.4 50.6],0
b1,1,0.187381,1.738088,[26 17] ; [57 60],[22.30625 20.69375] ; [60.69375 56.30625],0
n2,1,0.189166,1.724099,[10  1] ; [17  7],[8.48571429 2.51428571] ; [18.51428571  5.48571429],0
p10,1,0.190389,1.714608,[29 14] ; [90 26],[32.18238994 10.81761006] ; [86.81761006 29.18238994],0
d1,1,0.213297,1.548907,[21 22] ; [70 47],[24.45625 18.54375] ; [66.54375 50.45625],0
a4,1,0.249087,1.328418,[18 25] ; [61 56],[21.23125 21.76875] ; [57.76875 59.23125],0
p4,1,0.273343,1.199894,[27 16] ; [84 33],[29.83125 13.16875] ; [81.16875 35.83125],0
d5,1,0.279694,1.168576,[35  8] ; [103  14],[37.0875  5.9125] ; [100.9125  16.0875],0
d3,1,0.289579,1.12158,[24 19] ; [76 41],[26.875 16.125] ; [73.125 43.875],0
p1,1,0.312229,1.021224,[ 6 37] ; [ 10 107],[ 4.3 38.7] ; [ 11.7 105.3],0
n1,1,0.344157,0.894886,[6 5] ; [ 9 15],[4.71428571 6.28571429] ; [10.28571429 13.71428571],0
a8,1,0.392478,0.73125,[ 3 37] ; [13 91],[ 4.44444444 35.55555556] ; [11.55555556 92.44444444],0
s5,1,0.393129,0.729242,[11 28] ; [40 72],[13.17218543 25.82781457] ; [37.82781457 74.17218543],0
s8,1,0.39957,0.709621,[17 26] ; [55 62],[19.35 23.65] ; [52.65 64.35],0
b5,1,0.443396,0.587479,[30 13] ; [74 43],[27.95 15.05] ; [76.05 40.95],0
p5,1,0.637324,0.222259,[ 3 39] ; [ 11 104],[ 3.74522293 38.25477707] ; [ 10.25477707 104.74522293],0
s3,1,0.65531,0.199271,[26 17] ; [65 50],[24.76582278 18.23417722] ; [66.23417722 48.76582278],0
s2,1,0.659768,0.193806,[23 20] ; [66 49],[24.22151899 18.77848101] ; [64.77848101 50.22151899],0
s4,1,0.756885,0.095836,[ 8 35] ; [19 96],[ 7.34810127 35.65189873] ; [19.65189873 95.34810127],0
p7,1,0.763013,0.090919,[22 21] ; [63 54],[22.84375 20.15625] ; [62.15625 54.84375],0
b4,1,0.789342,0.071377,[26 17] ; [68 49],[25.2625 17.7375] ; [68.7375 48.2625],0
v1,1,0.851286,0.035148,[24 18] ; [61 49],[23.48684211 18.51315789] ; [61.51315789 48.48684211],0
p9,1,0.862735,0.029892,[35  8] ; [93 23],[34.6163522  8.3836478] ; [93.3836478 22.6163522],0
s1,1,0.88512,0.020875,[ 2 41] ; [  6 109],[ 2.17721519 40.82278481] ; [  5.82278481 109.17721519],0
p2,1,0.889612,0.019264,[33 10] ; [91 26],[33.325  9.675] ; [90.675 26.325],0
a1,1,0.902315,0.015064,[ 2 41] ; [  6 111],[ 2.15 40.85] ; [  5.85 111.15],0
p6,1,0.994145,5.4e-05,[13 30] ; [35 81],[12.98113208 30.01886792] ; [35.01886792 80.98113208],0
