Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.832278,[22 13] ; [139   8],[30.96153846  4.03846154] ; [130.03846154  16.96153846],1
r2,1,0.0,26.019438,[25  9] ; [141   3],[31.70786517  2.29213483] ; [134.29213483   9.70786517],1
r3,1,4.3e-05,16.755556,[29  6] ; [145   2],[33.46153846  1.53846154] ; [140.53846154   6.46153846],1
p10,1,0.000333,12.874877,[18 17] ; [117  28],[26.25  8.75] ; [108.75  36.25],1
p9,1,0.001266,10.391645,[20 15] ; [118  25],[27.13483146  7.86516854] ; [110.86516854  32.13483146],0
b1,1,0.001385,10.22529,[23 12] ; [53 94],[14.61538462 20.38461538] ; [61.38461538 85.61538462],0
p11,1,0.013801,6.063433,[20 15] ; [114  33],[25.76923077  9.23076923] ; [108.23076923  38.76923077],0
n4,1,0.016204,5.780567,[19 16] ; [110  37],[24.80769231 10.19230769] ; [104.19230769  42.80769231],0
v3,1,0.022101,5.237853,[ 6 28] ; [56 90],[11.71111111 22.28888889] ; [50.28888889 95.71111111],0
a5,1,0.032263,4.58449,[16 19] ; [96 51],[21.53846154 13.46153846] ; [90.46153846 56.53846154],0
s8,1,0.035892,4.402239,[ 8 27] ; [61 84],[13.41666667 21.58333333] ; [55.58333333 89.41666667],0
s5,1,0.038619,4.277537,[ 5 29] ; [47 97],[ 9.93258427 24.06741573] ; [ 42.06741573 101.93258427],0
v4,1,0.044478,4.038339,[30  4] ; [141   5],[32.3  1.7] ; [138.7   7.3],0
u2,1,0.044784,4.026761,[9 3] ; [20 27],[5.89830508 6.10169492] ; [23.10169492 23.89830508],0
d5,1,0.047823,3.916197,[21 13] ; [114  32],[25.5  8.5] ; [109.5  36.5],0
n5,1,0.088941,2.893429,[19 16] ; [102  45],[23.26923077 11.73076923] ; [97.73076923 49.26923077],0
p2,1,0.094846,2.790143,[25 10] ; [123  24],[28.46153846  6.53846154] ; [119.53846154  27.46153846],0
d1,1,0.101335,2.684407,[12 23] ; [73 74],[16.34615385 18.65384615] ; [68.65384615 78.34615385],0
n3,1,0.113992,2.497982,[7 4] ; [34  6],[8.84313725 2.15686275] ; [32.15686275  7.84313725],0
v2,1,0.132008,2.268726,[15 18] ; [85 57],[18.85714286 14.14285714] ; [81.14285714 60.85714286],0
b5,1,0.180827,1.790816,[25 10] ; [87 60],[21.53846154 13.46153846] ; [90.46153846 56.53846154],0
s1,1,0.186826,1.742468,[ 3 32] ; [  5 140],[ 1.55555556 33.44444444] ; [  6.44444444 138.55555556],0
s2,1,0.199645,1.644967,[12 23] ; [68 79],[15.38461538 19.61538462] ; [64.61538462 82.38461538],0
a4,1,0.218085,1.516927,[ 9 26] ; [54 93],[12.11538462 22.88461538] ; [50.88461538 96.11538462],0
v1,1,0.229537,1.443728,[12 21] ; [69 75],[15.10169492 17.89830508] ; [65.89830508 78.10169492],0
s7,1,0.23485,1.411242,[10 22] ; [61 82],[12.98285714 19.01714286] ; [58.01714286 84.98285714],0
p8,1,0.25621,1.289119,[14 21] ; [73 71],[17.01117318 17.98882682] ; [69.98882682 74.01117318],0
s6,1,0.274704,1.193105,[18 17] ; [88 55],[20.84269663 14.15730337] ; [85.15730337 57.84269663],0
a6,1,0.347506,0.882542,[23 11] ; [86 60],[20.58888889 13.41111111] ; [88.41111111 57.58888889],0
r1,1,0.362524,0.829132,[25 10] ; [114  31],[27.02777778  7.97222222] ; [111.97222222  33.02777778],0
d4,1,0.495687,0.464157,[24  9] ; [115  32],[25.48333333  7.51666667] ; [113.51666667  33.48333333],0
u1,1,0.540975,0.373736,[ 3 32] ; [ 18 129],[ 4.03846154 30.96153846] ; [ 16.96153846 130.03846154],0
d2,1,0.553258,0.351513,[12 22] ; [60 87],[13.52486188 20.47513812] ; [58.47513812 88.52486188],0
b4,1,0.562195,0.335917,[20 15] ; [76 71],[18.46153846 16.53846154] ; [77.53846154 69.46153846],0
n2,1,0.608936,0.261727,[9 2] ; [29 10],[8.36 2.64] ; [29.64  9.36],0
s4,1,0.680681,0.16936,[ 6 29] ; [ 21 125],[ 5.22099448 29.77900552] ; [ 21.77900552 124.22099448],0
a7,1,0.694907,0.153824,[24 11] ; [95 51],[23.01104972 11.98895028] ; [95.98895028 50.01104972],0
a2,1,0.696587,0.152047,[ 5 30] ; [ 25 122],[ 5.76923077 29.23076923] ; [ 24.23076923 122.76923077],0
a8,1,0.72391,0.124777,[ 7 26] ; [ 25 110],[ 6.28571429 26.71428571] ; [ 25.71428571 109.28571429],0
p6,1,0.738893,0.111102,[ 8 25] ; [ 39 105],[ 8.76271186 24.23728814] ; [ 38.23728814 105.76271186],0
a3,1,0.771013,0.08471,[23 12] ; [99 46],[23.72222222 11.27777778] ; [98.27777778 46.72222222],0
d3,1,0.831682,0.045175,[19 14] ; [87 59],[19.54189944 13.45810056] ; [86.45810056 59.54189944],0
s3,1,0.831707,0.045161,[18 17] ; [78 68],[18.56353591 16.43646409] ; [77.43646409 68.56353591],0
a1,1,0.871261,0.026263,[ 1 34] ; [  5 142],[ 1.15384615 33.84615385] ; [  4.84615385 142.15384615],0
p3,1,0.904187,0.01449,[13 22] ; [53 94],[12.69230769 22.30769231] ; [53.30769231 93.69230769],0
u3,1,1.0,0.0,[5 7] ; [20 28],[5. 7.] ; [20. 28.],0
