Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,31.446081,[72  8] ; [ 5 12],[63.50515464 16.49484536] ; [13.49484536  3.50515464],1
r4,1,0.000604,11.763482,[75  5] ; [11  6],[70.92783505  9.07216495] ; [15.07216495  1.92783505],1
p2,1,0.001674,9.875999,[69 11] ; [9 8],[64.32989691 15.67010309] ; [13.67010309  3.32989691],0
s1,1,0.002016,9.534537,[ 1 79] ; [ 3 14],[ 3.29896907 76.70103093] ; [ 0.70103093 16.29896907],0
a3,1,0.005338,7.761147,[63 16] ; [8 9],[58.42708333 20.57291667] ; [12.57291667  4.42708333],0
d4,1,0.00765,7.113556,[71  8] ; [11  6],[67.47916667 11.52083333] ; [14.52083333  2.47916667],0
b3,1,0.008997,6.823385,[28 22] ; [ 2 11],[23.80952381 26.19047619] ; [6.19047619 6.80952381],0
b2,1,0.008997,6.823385,[28 22] ; [ 2 11],[23.80952381 26.19047619] ; [6.19047619 6.80952381],0
n6,1,0.013811,6.062183,[70  9] ; [11  6],[66.65625 12.34375] ; [14.34375  2.65625],0
p8,1,0.018383,5.559236,[48 31] ; [ 5 12],[43.61458333 35.38541667] ; [9.38541667 7.61458333],0
p7,1,0.02059,5.361132,[63 16] ; [9 8],[59.25 19.75] ; [12.75  4.25],0
n5,1,0.022802,5.183556,[66 13] ; [10  7],[62.54166667 16.45833333] ; [13.45833333  3.54166667],0
s8,1,0.027607,4.852469,[47 33] ; [ 5 12],[42.88659794 37.11340206] ; [9.11340206 7.88659794],0
d5,1,0.036275,4.384126,[68 11] ; [11  6],[65.01041667 13.98958333] ; [13.98958333  3.01041667],0
r3,1,0.067235,3.349262,[76  4] ; [14  3],[74.22680412  5.77319588] ; [15.77319588  1.22680412],0
r2,1,0.067235,3.349262,[76  4] ; [14  3],[74.22680412  5.77319588] ; [15.77319588  1.22680412],0
p3,1,0.067633,3.339545,[52 28] ; [ 7 10],[48.65979381 31.34020619] ; [10.34020619  6.65979381],0
p4,1,0.067633,3.339545,[52 28] ; [ 7 10],[48.65979381 31.34020619] ; [10.34020619  6.65979381],0
v1,1,0.080399,3.056812,[50 28] ; [ 7 10],[46.8 31.2] ; [10.2  6.8],0
r1,1,0.099575,2.712332,[66 14] ; [11  6],[63.50515464 16.49484536] ; [13.49484536  3.50515464],0
a5,1,0.109849,2.556394,[62 18] ; [10  7],[59.3814433 20.6185567] ; [12.6185567  4.3814433],0
