Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000846,11.13784,[9 4] ; [ 2 16],[4.61290323 8.38709677] ; [ 6.38709677 11.61290323],1
p10,1,0.016746,5.722751,[12  2] ; [ 8 10],[8.75 5.25] ; [11.25  6.75],0
s7,1,0.018191,5.577627,[8 5] ; [ 3 13],[4.93103448 8.06896552] ; [6.06896552 9.93103448],0
p7,1,0.023272,5.148109,[6 6] ; [ 2 15],[3.31034483 8.68965517] ; [ 4.68965517 12.31034483],0
p9,1,0.024782,5.039053,[11  3] ; [ 7 11],[7.875 6.125] ; [10.125  7.875],0
v2,1,0.027787,4.84123,[6 7] ; [ 2 16],[3.35483871 9.64516129] ; [ 4.64516129 13.35483871],0
p6,1,0.030133,4.701669,[5 9] ; [ 1 17],[ 2.625 11.375] ; [ 3.375 14.625],0
r4,1,0.04295,4.097354,[8 6] ; [ 4 14],[5.25 8.75] ; [ 6.75 11.25],0
p3,1,0.055861,3.656199,[8 6] ; [ 4 13],[5.41935484 8.58064516] ; [ 6.58064516 10.41935484],0
a7,1,0.06727,3.348397,[10  4] ; [ 7 11],[7.4375 6.5625] ; [9.5625 8.4375],0
n6,1,0.067865,3.333911,[12  2] ; [10  8],[9.625 4.375] ; [12.375  5.625],0
p11,1,0.100752,2.693603,[7 7] ; [ 4 14],[4.8125 9.1875] ; [ 6.1875 11.8125],0
p2,1,0.107957,2.583876,[9 5] ; [ 6 11],[6.77419355 7.22580645] ; [8.22580645 8.77419355],0
v3,1,0.159565,1.978348,[6 7] ; [ 4 14],[4.19354839 8.80645161] ; [ 5.80645161 12.19354839],0
n3,1,0.193297,1.692308,[3 6] ; [8 5],[4.5 4.5] ; [6.5 6.5],0
s8,1,0.211555,1.56075,[6 8] ; [ 4 14],[4.375 9.625] ; [ 5.625 12.375],0
n5,1,0.217044,1.52381,[12  2] ; [12  6],[10.5  3.5] ; [13.5  4.5],0
d3,1,0.220805,1.499132,[10  4] ; [9 9],[8.3125 5.6875] ; [10.6875  7.3125],0
p5,1,0.238514,1.389356,[ 4 10] ; [ 2 15],[ 2.70967742 11.29032258] ; [ 3.29032258 13.70967742],0
r2,1,0.259754,1.270067,[11  2] ; [12  6],[9.64516129 3.35483871] ; [13.35483871  4.64516129],0
d2,1,0.340943,0.906883,[7 7] ; [ 6 12],[5.6875 8.3125] ; [ 7.3125 10.6875],0
b1,1,0.372957,0.793788,[8 6] ; [13  5],[9.1875 4.8125] ; [11.8125  6.1875],0
v1,1,0.372957,0.793788,[6 8] ; [ 5 13],[4.8125 9.1875] ; [ 6.1875 11.8125],0
s1,1,0.41902,0.653061,[ 1 13] ; [ 3 15],[ 1.75 12.25] ; [ 2.25 15.75],0
a2,1,0.425213,0.635861,[ 3 11] ; [ 2 16],[ 2.1875 11.8125] ; [ 2.8125 15.1875],0
a4,1,0.440495,0.594992,[4 9] ; [ 8 10],[5.03225806 7.96774194] ; [ 6.96774194 11.03225806],0
n2,1,0.492519,0.471018,[7 2] ; [9 5],[6.26086957 2.73913043] ; [9.73913043 4.26086957],0
s6,1,0.529651,0.395062,[7 7] ; [ 7 11],[6.125 7.875] ; [ 7.875 10.125],0
a3,1,0.580498,0.30543,[11  2] ; [13  4],[10.4  2.6] ; [13.6  3.4],0
d5,1,0.580912,0.304762,[8 6] ; [12  6],[8.75 5.25] ; [11.25  6.75],0
d4,1,0.630872,0.23088,[9 5] ; [13  5],[9.625 4.375] ; [12.375  5.625],0
n1,1,0.647854,0.208617,[6 3] ; [8 6],[5.47826087 3.52173913] ; [8.52173913 5.47826087],0
u2,1,0.67329,0.177778,[1 2] ; [1 4],[0.75 2.25] ; [1.25 3.75],0
s2,1,0.680724,0.169312,[ 4 10] ; [ 4 14],[ 3.5 10.5] ; [ 4.5 13.5],0
b4,1,0.680724,0.169312,[11  3] ; [13  5],[10.5  3.5] ; [13.5  4.5],0
b2,1,0.692103,0.156818,[2 9] ; [3 9],[2.39130435 8.60869565] ; [2.60869565 9.39130435],0
b3,1,0.692103,0.156818,[2 9] ; [3 9],[2.39130435 8.60869565] ; [2.60869565 9.39130435],0
d1,1,0.754725,0.097603,[7 7] ; [ 8 10],[6.5625 7.4375] ; [8.4375 9.5625],0
a6,1,0.754725,0.097603,[7 7] ; [ 8 10],[6.5625 7.4375] ; [8.4375 9.5625],0
b5,1,0.754725,0.097603,[7 7] ; [10  8],[7.4375 6.5625] ; [9.5625 8.4375],0
s3,1,0.75706,0.095694,[4 8] ; [ 7 11],[4.4 7.6] ; [ 6.6 11.4],0
u3,1,0.850436,0.035556,[1 2] ; [2 3],[1.125 1.875] ; [1.875 3.125],0
s4,1,0.854,0.033862,[ 2 12] ; [ 3 15],[ 2.1875 11.8125] ; [ 2.8125 15.1875],0
a5,1,0.854,0.033862,[9 5] ; [11  7],[8.75 5.25] ; [11.25  6.75],0
p1,1,0.854,0.033862,[ 2 12] ; [ 3 15],[ 2.1875 11.8125] ; [ 2.8125 15.1875],0
n4,1,0.888126,0.01979,[9 5] ; [12  6],[9.1875 4.8125] ; [11.8125  6.1875],0
s5,1,0.957035,0.002902,[ 3 11] ; [ 4 14],[ 3.0625 10.9375] ; [ 3.9375 14.0625],0
