Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,26.894893,[34 26] ; [ 67 221],[17.4137931 42.5862069] ; [ 83.5862069 204.4137931],1
p5,1,0.004463,8.085268,[ 7 49] ; [ 10 277],[ 2.7755102 53.2244898] ; [ 14.2244898 272.7755102],0
p6,1,0.009295,6.765278,[20 39] ; [ 52 227],[12.56804734 46.43195266] ; [ 59.43195266 219.56804734],0
p9,1,0.015177,5.895753,[41 19] ; [231  50],[47.85923754 12.14076246] ; [224.14076246  56.85923754],0
p10,1,0.048388,3.896441,[38 22] ; [215  69],[44.12790698 15.87209302] ; [208.87209302  75.12790698],0
b1,1,0.0674,3.345236,[27 33] ; [ 94 194],[20.86206897 39.13793103] ; [100.13793103 187.86206897],0
p11,1,0.088806,2.895881,[40 20] ; [222  66],[45.17241379 14.82758621] ; [216.82758621  71.17241379],0
p12,1,0.137938,2.20081,[ 5 55] ; [ 11 272],[ 2.79883382 57.20116618] ; [ 13.20116618 269.79883382],0
p7,1,0.335716,0.926723,[28 31] ; [150 126],[31.34925373 27.65074627] ; [146.65074627 129.34925373],0
p1,1,0.780937,0.077339,[ 3 57] ; [ 12 274],[ 2.60115607 57.39884393] ; [ 12.39884393 273.60115607],0
p8,1,0.858301,0.031876,[24 35] ; [110 169],[23.39053254 35.60946746] ; [110.60946746 168.39053254],0
