Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,35.351792,[24 59] ; [ 25 351],[ 8.86056645 74.13943355] ; [ 40.13943355 335.86056645],1
p1,1,0.0,32.057848,[26 57] ; [ 32 344],[10.48801743 72.51198257] ; [ 47.51198257 328.48801743],1
p6,1,0.00021,13.736891,[54 27] ; [164 209],[38.89427313 42.10572687] ; [179.10572687 193.89427313],1
p8,1,0.000212,13.718238,[68 14] ; [231 145],[53.53275109 28.46724891] ; [245.46724891 130.53275109],1
p4,1,0.000402,12.521297,[78  5] ; [291  88],[66.29220779 16.70779221] ; [302.70779221  76.29220779],1
p9,1,0.05549,3.667292,[77  5] ; [325  52],[71.81699346 10.18300654] ; [330.18300654  46.81699346],0
p7,1,0.060663,3.519158,[69 13] ; [279  96],[62.44201313 19.55798687] ; [285.55798687  89.44201313],0
p11,1,0.065703,3.387226,[73 10] ; [300  79],[67.01082251 15.98917749] ; [305.98917749  73.01082251],0
p2,1,0.102899,2.660022,[77  6] ; [325  52],[72.53478261 10.46521739] ; [329.46521739  47.53478261],0
p10,1,0.124709,2.357158,[74  8] ; [314  62],[69.46724891 12.53275109] ; [318.53275109  57.46724891],0
b1,1,0.655493,0.199045,[35 48] ; [170 209],[36.82900433 46.17099567] ; [168.17099567 210.82900433],0
